time,seconds_elapsed,z,y,x
1670358941526095000,0.23709521484375,-0.05110454559326172,-0.008579470217227936,0.004120432771742344
1670358941536018400,0.247018310546875,-0.03952789306640625,0.005056802183389664,0.005820577964186668
1670358941545941800,0.256941650390625,-0.038112640380859375,0.017600081861019135,0.022668935358524323
1670358941555864800,0.26686474609375,-0.03054523468017578,0.011678090319037437,0.020638661459088326
1670358941565788200,0.2767880859375,-0.03483009338378906,0.006293300539255142,0.01900586672127247
1670358941575711200,0.286711181640625,-0.03901481628417969,-0.009791385382413864,0.00425700331106782
1670358941585634600,0.296634521484375,-0.020763397216796875,-0.01143915206193924,-0.0027798181399703026
1670358941595558000,0.306557861328125,-0.026203155517578125,-0.021919671446084976,0.00183955579996109
1670358941605481000,0.31648095703125,-0.017897605895996094,-0.009324084967374802,0.03099508211016655
1670358941615404300,0.326404296875,-0.007854461669921875,0.004801850765943527,0.03591501712799072
1670358941625327600,0.33632763671875,-0.009709358215332031,0.016029130667448044,0.03851717710494995
1670358941635251000,0.3462509765625,-0.02970409393310547,-0.0005689673125743866,0.0183396153151989
1670358941645174300,0.35617431640625,-0.010038375854492188,-0.002589758485555649,-0.014520018361508846
1670358941655097600,0.36609765625,-0.0050067901611328125,0.00014869868755340576,-0.029812784865498543
1670358941665021000,0.37602099609375,-0.011661529541015625,0.0072507597506046295,-0.01700644940137863
1670358941674944300,0.3859443359375,-0.02035808563232422,0.01177496463060379,0.006712414789944887
1670358941684867600,0.39586767578125,-0.021842002868652344,0.013939650729298592,0.027093879878520966
1670358941694791000,0.405791015625,-0.000270843505859375,-0.002484247088432312,0.035218581557273865
1670358941704714200,0.41571435546875,0.0020475387573242188,-0.013589024543762207,0.036173831671476364
1670358941714637600,0.425637451171875,-0.016503334045410156,-0.021904855966567993,0.02569611370563507
1670358941724561000,0.435560791015625,-0.027496337890625,-0.013873055577278137,0.010987205430865288
1670358941734484200,0.445484130859375,-0.03815650939941406,0.0030356571078300476,-0.014796476811170578
1670358941744407600,0.455407470703125,-0.020697593688964844,0.0053916387259960175,-0.0189015232026577
1670358941754331000,0.465330810546875,-0.013088226318359375,0.0031398944556713104,-0.025218596681952477
1670358941764254200,0.475254150390625,-0.024305343627929688,0.007928084582090378,-0.015209827572107315
1670358941774177500,0.485177490234375,-0.03521442413330078,-0.003794115036725998,0.006216936744749546
1670358941784100900,0.495100830078125,-0.024900436401367188,-0.02459462732076645,0.006093556061387062
1670358941794024200,0.505024169921875,-0.0032482147216796875,-0.03785062953829765,0.019952192902565002
1670358941803947500,0.514947509765625,0.0061626434326171875,-0.008824348449707031,0.02635752409696579
1670358941813870800,0.524870849609375,0.0013360977172851562,0.014868754893541336,0.02095135673880577
1670358941823794200,0.534794189453125,0.012973785400390625,0.03573264926671982,0.0064646899700164795
1670358941833717500,0.544717529296875,-0.00603485107421875,0.025633620098233223,-0.01466232817620039
1670358941843640800,0.554640869140625,-0.008223533630371094,0.013562124222517014,-0.023700667545199394
1670358941853564200,0.564564208984375,-0.008026123046875,-0.007465381175279617,-0.011389650404453278
1670358941863487500,0.574487548828125,-0.035915374755859375,-0.023533236235380173,-0.004050940275192261
1670358941873410800,0.584410888671875,-0.044463157653808594,-0.027645856142044067,0.014721578918397427
1670358941883334100,0.594334228515625,-0.02239513397216797,-0.031681377440690994,0.02381797321140766
1670358941893257500,0.604257568359375,0.008556365966796875,-0.021584417670965195,0.013878688216209412
1670358941903180800,0.614180908203125,0.02244091033935547,-0.004678957164287567,0.006501942407339811
1670358941913104100,0.624104248046875,0.01024627685546875,0.02370261773467064,-0.010100471787154675
1670358941923027500,0.63402734375,0.024117469787597656,0.04692470654845238,-0.021572647616267204
1670358941932950800,0.64395068359375,0.02833271026611328,0.04398132115602493,-0.016391374170780182
1670358941942874000,0.6538740234375,0.006642341613769531,0.010685376822948456,0.0005270063411444426
1670358941952794000,0.663794189453125,-0.028723716735839844,-0.019514162093400955,0.010071946308016777
1670358941962714000,0.673714111328125,-0.044631004333496094,-0.049356646835803986,0.01473993994295597
1670358941972634600,0.683634521484375,-0.05556011199951172,-0.06946517527103424,0.012170583941042423
1670358941982555600,0.6935556640625,-0.031029701232910156,-0.047000106424093246,0.014355950057506561
1670358941992477200,0.703477294921875,0.00010967254638671875,-0.015540935099124908,0.018859729170799255
1670358942002399200,0.713399169921875,0.02599620819091797,0.029584959149360657,0.01377381943166256
1670358942012322000,0.723322021484375,0.023194313049316406,0.0599198080599308,-0.005345228128135204
1670358942022245400,0.733245361328125,0.034577369689941406,0.05453816056251526,-0.021683964878320694
1670358942032169500,0.74316943359375,0.019870758056640625,0.035231612622737885,-0.035401053726673126
1670358942042094000,0.753093994140625,-0.022857666015625,-0.009664174169301987,-0.02769007720053196
1670358942052019200,0.763019287109375,-0.043674468994140625,-0.04920363798737526,-0.01304041501134634
1670358942061944800,0.77294482421875,-0.06414604187011719,-0.04107605293393135,0.012936805374920368
1670358942071870700,0.78287060546875,-0.03716564178466797,-0.05684550106525421,0.033872976899147034
1670358942081796600,0.792796630859375,-0.015345573425292969,-0.04408549889922142,0.035615768283605576
1670358942091722800,0.80272265625,0.0013990402221679688,-0.010441180318593979,0.025551743805408478
1670358942101648100,0.812648193359375,0.0060863494873046875,0.027353500947356224,0.0038776788860559464
1670358942111571500,0.822571533203125,0.0036287307739257812,0.0385042205452919,-0.03146548196673393
1670358942121494800,0.832494873046875,-0.003498077392578125,0.03308319300413132,-0.05464776232838631
1670358942131418000,0.842418212890625,-0.010506629943847656,0.00890813022851944,-0.06085238233208656
