time,seconds_elapsed,z,y,x
1670358941526095000,0.23709521484375,9.806536674499512,-0.04350924864411354,-0.01823686622083187
1670358941536018400,0.247018310546875,9.806541442871094,-0.04280178248882294,-0.017558936029672623
1670358941545941800,0.256941650390625,9.80655288696289,-0.041012536734342575,-0.015280436724424362
1670358941555864800,0.26686474609375,9.806559562683105,-0.03990744426846504,-0.013280380517244339
1670358941565788200,0.2767880859375,9.806564331054688,-0.03933270275592804,-0.011671861633658409
1670358941575711200,0.286711181640625,9.806562423706055,-0.0400199219584465,-0.011303977109491825
1670358941585634600,0.296634521484375,9.806558609008789,-0.040764592587947845,-0.011453473940491676
1670358941595558000,0.306557861328125,9.806551933288574,-0.042250856757164,-0.011285935528576374
1670358941605481000,0.31648095703125,9.80655288696289,-0.0428665392100811,-0.009324855171144009
1670358941615404300,0.326404296875,9.806554794311523,-0.04262450709939003,-0.007085329852998257
1670358941625327600,0.33632763671875,9.806559562683105,-0.04188547655940056,-0.004922434687614441
1670358941635251000,0.3462509765625,9.806558609008789,-0.04206037148833275,-0.003921131603419781
1670358941645174300,0.35617431640625,9.806556701660156,-0.04243289306759834,-0.0045906431041657925
1670358941655097600,0.36609765625,9.806554794311523,-0.04277297481894493,-0.006049478426575661
1670358941665021000,0.37602099609375,9.806554794311523,-0.042691849172115326,-0.006869318895041943
1670358941674944300,0.3859443359375,9.80655574798584,-0.042431920766830444,-0.006636672653257847
1670358941684867600,0.39586767578125,9.806557655334473,-0.04220762103796005,-0.005472625605762005
1670358941694791000,0.405791015625,9.806556701660156,-0.04254826158285141,-0.004031728021800518
1670358941704714200,0.41571435546875,9.806553840637207,-0.0434107631444931,-0.0026075979694724083
1670358941714637600,0.425637451171875,9.806548118591309,-0.04466539993882179,-0.0017219302244484425
1670358941724561000,0.435560791015625,9.806544303894043,-0.04550584778189659,-0.0013897749595344067
1670358941734484200,0.445484130859375,9.806543350219727,-0.04565072059631348,-0.0019503592047840357
1670358941744407600,0.455407470703125,9.806543350219727,-0.045614827424287796,-0.0026289713568985462
1670358941754331000,0.465330810546875,9.80654239654541,-0.04575895890593529,-0.003489055670797825
1670358941764254200,0.475254150390625,9.80654239654541,-0.04575972631573677,-0.003911600913852453
1670358941774177500,0.485177490234375,9.806541442871094,-0.04601714015007019,-0.0037808867637068033
1670358941784100900,0.495100830078125,9.806537628173828,-0.04677131772041321,-0.003659084439277649
1670358941794024200,0.505024169921875,9.806532859802246,-0.047876834869384766,-0.0031503010541200638
1670358941803947500,0.514947509765625,9.806530952453613,-0.048153575509786606,-0.0023773827124387026
1670358941813870800,0.524870849609375,9.806533813476562,-0.047894492745399475,-0.0017686589853838086
1670358941823794200,0.534794189453125,9.806535720825195,-0.04720481485128403,-0.0016560090007260442
1670358941833717500,0.544717529296875,9.806538581848145,-0.04669392108917236,-0.0020837527699768543
1670358941843640800,0.554640869140625,9.806538581848145,-0.046601783484220505,-0.002621634164825082
1670358941853564200,0.564564208984375,9.806536674499512,-0.04712890088558197,-0.002951796865090728
1670358941863487500,0.574487548828125,9.806532859802246,-0.047826137393713,-0.003102734452113509
1670358941873410800,0.584410888671875,9.806529998779297,-0.04850243031978607,-0.0027157957665622234
1670358941883334100,0.594334228515625,9.806526184082031,-0.04925255849957466,-0.002235413296148181
1670358941893257500,0.604257568359375,9.806523323059082,-0.0497613400220871,-0.0018816841766238213
1670358941903180800,0.614180908203125,9.806522369384766,-0.04989457130432129,-0.001693254103884101
1670358941913104100,0.624104248046875,9.806525230407715,-0.04953310266137123,-0.0018574304413050413
1670358941923027500,0.63402734375,9.806528091430664,-0.048805560916662216,-0.0023572829086333513
1670358941932950800,0.64395068359375,9.80653190612793,-0.048260580748319626,-0.002743367338553071
1670358941942874000,0.6538740234375,9.806529998779297,-0.048498161137104034,-0.002891784766688943
1670358941952794000,0.663794189453125,9.806526184082031,-0.04943275824189186,-0.002855361206457019
1670358941962714000,0.673714111328125,9.806519508361816,-0.05072229355573654,-0.0027339174412190914
1670358941972634600,0.683634521484375,9.806510925292969,-0.05216351896524429,-0.0025621114764362574
1670358941982555600,0.6935556640625,9.806506156921387,-0.0530630387365818,-0.0023542894050478935
1670358941992477200,0.703477294921875,9.80650520324707,-0.053377725183963776,-0.002070042071864009
1670358942002399200,0.713399169921875,9.806506156921387,-0.052991025149822235,-0.0017780147027224302
1670358942012322000,0.723322021484375,9.806511878967285,-0.05219080299139023,-0.0018222631188109517
1670358942022245400,0.733245361328125,9.806513786315918,-0.051603104919195175,-0.0022473218850791454
1670358942032169500,0.74316943359375,9.806513786315918,-0.051460132002830505,-0.0028962206561118364
1670358942042094000,0.753093994140625,9.806511878967285,-0.05207405239343643,-0.003415450919419527
1670358942052019200,0.763019287109375,9.806504249572754,-0.05324943736195564,-0.0036896513774991035
1670358942061944800,0.77294482421875,9.806500434875488,-0.05418684333562851,-0.0033208022359758615
1670358942071870700,0.78287060546875,9.806493759155273,-0.05517907068133354,-0.002704168204218149
1670358942081796600,0.792796630859375,9.806490898132324,-0.055955227464437485,-0.0020581288263201714
1670358942091722800,0.80272265625,9.806488990783691,-0.05606162175536156,-0.0015808666357770562
1670358942101648100,0.812648193359375,9.806492805480957,-0.05553345009684563,-0.0014672516845166683
1670358942111571500,0.822571533203125,9.806496620178223,-0.05471479892730713,-0.0020503168925642967
1670358942121494800,0.832494873046875,9.806500434875488,-0.0540914349257946,-0.0028150444850325584
1670358942131418000,0.842418212890625,9.806501388549805,-0.05387435108423233,-0.0037870306987315416
