time,seconds_elapsed,lux
1670358863353181000,-77.93581909179687,9.350000381469727
1670358958366355500,17.07735546875,5.837500095367432
1670358959214204700,17.92520458984375,8.412500381469727
1670358959363930600,18.0749306640625,10.512499809265137
1670358959563262500,18.274262451171875,7.237500190734863
1670358960761324800,19.47232470703125,5.137500286102295
1670358967546015700,26.257015625,7.9375
