time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1670350777059503400,8.62450341796875,-0.8090125322341919,-0.20930591225624084,0.1646842211484909,0.523993194103241,0.05484674125909805,-0.536637544631958,2.0071702003479004
1670350777069428500,8.634428466796875,-0.8089779615402222,-0.20932592451572418,0.16476772725582123,0.5240123271942139,0.054961416870355606,-0.5367674827575684,2.0071332454681396
1670350777079353900,8.644353759765625,-0.8089345693588257,-0.20936527848243713,0.16485121846199036,0.5240373611450195,0.05504724755883217,-0.5369318723678589,2.0070693492889404
1670350777089279200,8.654279296875,-0.8089287877082825,-0.20941081643104553,0.16480204463005066,0.5240435600280762,0.05489449203014374,-0.5369572043418884,2.0070106983184814
1670350777099204600,8.66420458984375,-0.8089426159858704,-0.20944294333457947,0.16470849514007568,0.5240387320518494,0.05468490719795227,-0.5369084477424622,2.0069754123687744
1670350777109129700,8.674129638671875,-0.8089650273323059,-0.20946815609931946,0.16459718346595764,0.524029016494751,0.05445494502782822,-0.5368274450302124,2.0069520473480225
1670350777119055000,8.68405517578125,-0.8090142011642456,-0.20943164825439453,0.16449062526226044,0.5240011811256409,0.05432505905628204,-0.5366419553756714,2.0070149898529053
1670350777128980500,8.69398046875,-0.8090506792068481,-0.20942045748233795,0.1643875688314438,0.5239816308021545,0.054163530468940735,-0.5365055203437805,2.0070416927337646
1670350777138905900,8.70390576171875,-0.8090997934341431,-0.20939837396144867,0.16425952315330505,0.5239548683166504,0.05397501960396767,-0.5363215804100037,2.0070865154266357
1670350777148831000,8.7138310546875,-0.8091543912887573,-0.20932862162590027,0.16418468952178955,0.5239218473434448,0.053949423134326935,-0.5361130237579346,2.007192373275757
1670350777158756400,8.72375634765625,-0.8091803193092346,-0.20928284525871277,0.1641681045293808,0.523905336856842,0.05398878827691078,-0.5360129475593567,2.007258415222168
1670350777168681700,8.733681640625,-0.8091974854469299,-0.2092093527317047,0.16422170400619507,0.5238913297653198,0.05419067293405533,-0.5359429717063904,2.0073556900024414
1670350777178607000,8.743607177734376,-0.8091987371444702,-0.20916391909122467,0.1642855852842331,0.5238875150680542,0.054368581622838974,-0.5359344482421875,2.0074121952056885
1670350777188532200,8.7535322265625,-0.8091897368431091,-0.2091471254825592,0.16434024274349213,0.5238909721374512,0.05448802188038826,-0.5359663963317871,2.007429838180542
1670350777198457600,8.76345751953125,-0.8091672658920288,-0.2091490626335144,0.16441108286380768,0.5239026546478271,0.05460760369896889,-0.5360499024391174,2.0074193477630615
1670350777208383000,8.773383056640625,-0.8091374635696411,-0.2092108279466629,0.16441646218299866,0.523922324180603,0.054525140672922134,-0.536165714263916,2.0073320865631104
1670350777218308400,8.783308349609374,-0.8091076016426086,-0.20929454267024994,0.16438932716846466,0.5239435434341431,0.05435382202267647,-0.5362838506698608,2.0072178840637207
1670350777228233500,8.7932333984375,-0.8090863227844238,-0.20933547616004944,0.16439780592918396,0.523957371711731,0.05430757999420166,-0.5363661646842957,2.00715970993042
1670350777238158800,8.803158935546875,-0.8090698719024658,-0.20934155583381653,0.16444264352321625,0.5239662528038025,0.05437604337930679,-0.5364276766777039,2.007146120071411
1670350777248084200,8.813084228515624,-0.809075653553009,-0.20932841300964355,0.16444334387779236,0.5239623785018921,0.05439678952097893,-0.536405086517334,2.007164478302002
1670350777258009600,8.823009521484375,-0.8091098666191101,-0.20926538109779358,0.16442549228668213,0.5239403247833252,0.05445966124534607,-0.5362728834152222,2.0072550773620605
1670350777267934700,8.832934814453125,-0.8091695308685303,-0.20910997688770294,0.1644621193408966,0.523898720741272,0.054753948003053665,-0.5360381603240967,2.0074687004089355
1670350777277860000,8.842860107421876,-0.8091934323310852,-0.20895376801490784,0.16461730003356934,0.5238754153251648,0.05525429919362068,-0.5359358787536621,2.0076706409454346
1670350777287785500,8.852785400390625,-0.80912846326828,-0.20894770324230194,0.16483961045742035,0.523908257484436,0.055647823959589005,-0.5361764430999756,2.007655620574951
1670350777297710800,8.8627109375,-0.8090156316757202,-0.20903174579143524,0.16508416831493378,0.5239719748497009,0.055946044623851776,-0.5366023778915405,2.007512092590332
1670350777307636000,8.872635986328126,-0.8088926076889038,-0.20921994745731354,0.16528236865997314,0.5240243673324585,0.056035589426755905,-0.537158727645874,2.0073235034942627
1670350777317561300,8.882561279296874,-0.8087742328643799,-0.2095458060503006,0.1653563231229782,0.5240535140037537,0.05573893338441849,-0.5378161072731018,2.007077217102051
1670350777327486700,8.89248681640625,-0.8086965084075928,-0.20983842015266418,0.16538047790527344,0.5240488052368164,0.055417053401470184,-0.5383569598197937,2.006925106048584
1670350777337412000,8.902412109375,-0.8086471557617188,-0.21012182533740997,0.16531069576740265,0.5240333080291748,0.054941195994615555,-0.538775622844696,2.006777286529541
1670350777347337200,8.912337158203124,-0.8087005615234375,-0.21049495041370392,0.16495320200920105,0.5239138007164001,0.05389755219221115,-0.5390223860740662,2.0067644119262695
1670350777357262600,8.9222626953125,-0.8090275526046753,-0.21170981228351593,0.16386310756206512,0.5232611894607544,0.050829000771045685,-0.539893388748169,2.0074462890625
1670350777367188000,8.93218798828125,-0.8093261122703552,-0.21235522627830505,0.16358257830142975,0.5226253867149353,0.049963321536779404,-0.540674090385437,2.0086724758148193
1670350777377113300,8.94211328125,-0.8095873594284058,-0.21191121637821198,0.16390810906887054,0.5222988128662109,0.05136891454458237,-0.5402370691299438,2.009913682937622
1670350777387038500,8.95203857421875,-0.8096904158592224,-0.2111104279756546,0.1640516072511673,0.5224182605743408,0.05255841463804245,-0.5389967560768127,2.0101158618927
1670350777396963800,8.9619638671875,-0.8096693754196167,-0.2102057933807373,0.16415074467658997,0.5227844715118408,0.053614292293787,-0.5375409722328186,2.0097036361694336
1670350777406889200,8.97188916015625,-0.8094425797462463,-0.20954933762550354,0.1645519882440567,0.5232728123664856,0.054824430495500565,-0.5368683934211731,2.008910655975342
1670350777416814600,8.981814697265625,-0.8091341853141785,-0.20959047973155975,0.16492171585559845,0.5236167907714844,0.05520201101899147,-0.5373778939247131,2.008082866668701
1670350777426740000,8.991739990234375,-0.8088935017585754,-0.20999838411808014,0.1652889996767044,0.5237093567848206,0.05529627203941345,-0.5385123491287231,2.0077097415924072
1670350777436665300,9.001665283203126,-0.8086521625518799,-0.21045897901058197,0.16561950743198395,0.5237927436828613,0.0552622489631176,-0.5396978259086609,2.0073180198669434
1670350777446590700,9.0115908203125,-0.8084438443183899,-0.2107892483472824,0.16571679711341858,0.5239507555961609,0.05490671843290329,-0.540398120880127,2.006730079650879
1670350777456516000,9.02151611328125,-0.8083807229995728,-0.2108422964811325,0.16551409661769867,0.5240908861160278,0.054361529648303986,-0.5402734875679016,2.0062599182128906
1670350777466441500,9.03144140625,-0.8084676861763,-0.2107587605714798,0.16511082649230957,0.5241175293922424,0.053703561425209045,-0.5396762490272522,2.0061120986938477
1670350777476366800,9.041366943359375,-0.8086578249931335,-0.2106006145477295,0.16476452350616455,0.5239967107772827,0.05335443094372749,-0.5390020608901978,2.0064213275909424
1670350777486292200,9.051292236328125,-0.8088985085487366,-0.21031144261360168,0.16459719836711884,0.5237939357757568,0.05356152355670929,-0.5382931232452393,2.007082939147949
1670350777496217600,9.061217529296876,-0.8091081380844116,-0.21000389754772186,0.16456067562103271,0.5236049890518188,0.05402228608727455,-0.5376993417739868,2.007758378982544
1670350777506143000,9.07114306640625,-0.8092361092567444,-0.20982353389263153,0.16459351778030396,0.5234691500663757,0.0544106625020504,-0.5374100208282471,2.008237838745117
1670350777516068000,9.081068115234375,-0.8092831373214722,-0.20987606048583984,0.1646200269460678,0.5233671069145203,0.05446832254528999,-0.5375251173973083,2.0084879398345947
1670350777525993500,9.090993408203126,-0.8091882467269897,-0.2099946141242981,0.16475410759449005,0.5234240293502808,0.05452410504221916,-0.5378873944282532,2.008307933807373
1670350777535918800,9.1009189453125,-0.8090612888336182,-0.21015378832817078,0.16493257880210876,0.5235002040863037,0.05459626764059067,-0.5383720993995667,2.008066177368164
1670350777545844200,9.11084423828125,-0.8089480400085449,-0.2103891521692276,0.1649513691663742,0.5235747694969177,0.05427835136651993,-0.5388118624687195,2.0077335834503174
1670350777555769600,9.12076953125,-0.8089064359664917,-0.21063223481178284,0.16472287476062775,0.5236132144927979,0.05352071672677994,-0.5389856100082397,2.007415294647217
1670350777565695000,9.130695068359374,-0.8089520931243896,-0.21077726781368256,0.16437286138534546,0.5235943794250488,0.05270516872406006,-0.5388471484184265,2.007270336151123
1670350777575620400,9.140620361328125,-0.8090825080871582,-0.21073275804519653,0.16403205692768097,0.5235176682472229,0.05218936875462532,-0.5383822321891785,2.0073955059051514
1670350777585545700,9.150545654296875,-0.8092544674873352,-0.21062909066677094,0.16372530162334442,0.5233895182609558,0.0518491268157959,-0.5378482937812805,2.0077037811279297
1670350777595471000,9.16047119140625,-0.8094140887260437,-0.21063987910747528,0.16348423063755035,0.5232136845588684,0.05152018368244171,-0.5375862121582031,2.008091926574707
1670350777605396500,9.170396484375,-0.8095603585243225,-0.21072307229042053,0.16340303421020508,0.522979199886322,0.05143766477704048,-0.5376266837120056,2.008643865585327
1670350777615321900,9.18032177734375,-0.809671938419342,-0.2108263075351715,0.1635643094778061,0.522714376449585,0.05179956555366516,-0.537971556186676,2.009340524673462
1670350777625247200,9.190247314453124,-0.809735894203186,-0.210991770029068,0.16386659443378448,0.522453784942627,0.05234044790267944,-0.5385836958885193,2.010033130645752
1670350777635172600,9.200172607421875,-0.8097524046897888,-0.2113102823495865,0.16412778198719025,0.5222173929214478,0.052594833076000214,-0.5394204258918762,2.0105578899383545
1670350777645098000,9.210097900390625,-0.8097425103187561,-0.21175794303417206,0.16427752375602722,0.5220043659210205,0.052463289350271225,-0.5403614044189453,2.010908842086792
1670350777655023400,9.2200234375,-0.8097367286682129,-0.21228355169296265,0.16426406800746918,0.5218040347099304,0.051922183483839035,-0.5412583947181702,2.01112699508667
1670350777664948700,9.22994873046875,-0.8098229169845581,-0.2127755582332611,0.16405509412288666,0.5215355753898621,0.0511123351752758,-0.5418736934661865,2.0114846229553223
1670350777674874000,9.2398740234375,-0.8100690841674805,-0.2134043574333191,0.16329655051231384,0.5211342573165894,0.04921109229326248,-0.5421085953712463,2.011939764022827
1670350777684799500,9.249799560546874,-0.8104561567306519,-0.2142719030380249,0.16209633648395538,0.5205507874488831,0.04632493108510971,-0.5422618985176086,2.012594699859619
1670350777694724900,9.259724853515625,-0.8110561370849609,-0.21511079370975494,0.16066902875900269,0.5197122097015381,0.04324328899383545,-0.542101263999939,2.0138721466064453
1670350777704650200,9.269650146484375,-0.8117882013320923,-0.215902179479599,0.15918734669685364,0.5186959505081177,0.04025160148739815,-0.5417933464050293,2.0156302452087402
1670350777714575600,9.27957568359375,-0.8125454783439636,-0.21661925315856934,0.15778541564941406,0.517638623714447,0.03753046691417694,-0.5414482355117798,2.0175633430480957
1670350777724501000,9.2895009765625,-0.8132070302963257,-0.21728408336639404,0.1564890295267105,0.5167137980461121,0.03497132658958435,-0.541140615940094,2.0192039012908936
1670350777734426000,9.299426025390625,-0.8137336373329163,-0.21796637773513794,0.15513281524181366,0.5160058736801147,0.03211798891425133,-0.5408117175102234,2.020233154296875
1670350777744351500,9.3093515625,-0.8141345977783203,-0.21865761280059814,0.1536855250597,0.5155138373374939,0.028924625366926193,-0.5404098629951477,2.0206496715545654
1670350777754276900,9.31927685546875,-0.814353883266449,-0.21949389576911926,0.1522042602300644,0.5152513980865479,0.02531461790204048,-0.5402358770370483,2.020350694656372
1670350777764202200,9.3292021484375,-0.8143953680992126,-0.22049255669116974,0.15071941912174225,0.5151960253715515,0.021338067948818207,-0.5403501987457275,2.0193941593170166
1670350777774127600,9.339127685546876,-0.8142389059066772,-0.221583291888237,0.14941613376140594,0.5153548717498779,0.017419660463929176,-0.5408304929733276,2.0178608894348145
1670350777784053000,9.349052978515624,-0.8139890432357788,-0.22265759110450745,0.1481553316116333,0.5156505107879639,0.013496673665940762,-0.5413277745246887,2.0159811973571777
1670350777793978400,9.358978271484375,-0.8137481212615967,-0.22377699613571167,0.146743044257164,0.5159499049186707,0.00923000555485487,-0.5417315363883972,2.0140068531036377
1670350777803903700,9.36890380859375,-0.8136040568351746,-0.22503937780857086,0.14519435167312622,0.5160661935806274,0.0046593379229307175,-0.5422279834747314,2.0123746395111084
