time,seconds_elapsed,lux
1670350767340658200,-1.094341796875,10.975000381469727
1670350773190764800,4.755764892578125,8.65000057220459
1670350775520222500,7.085222412109375,6.537499904632568
1670350777008164400,8.573164306640624,8.65000057220459
