time,seconds_elapsed_x,ACC_Z,ACC_Y,ACC_X,seconds_elapsed_y,GYRO_Z,GYRO_Y,GYRO_X,seconds_elapsed,text
1670358950179247400,8.890247314453125,0.0104894638061523,-0.0407907105982303,0.0407722145318985,8.890247314453125,-0.0022636202629655,0.0026630824431777,-0.0046603945083916,,On the table
1670358950189170700,8.900170654296875,-0.0862607955932617,-0.0163145363330841,0.0024585765786468,8.900170654296875,-0.001198387122713,0.0005326165119186,-0.0025299284607172,,On the table
1670358950199094000,8.910093994140626,0.0211782455444335,0.0053980574011802,-0.0281492490321397,8.910093994140626,-0.0001331541279796,0.0005326165119186,-0.0025299284607172,,On the table
1670358950209017300,8.920017333984376,-0.0404176712036132,0.036171056330204,-0.0583505183458328,8.920017333984376,-0.001198387122713,-0.0005326165119186,-0.0025299284607172,,On the table
1670358950218940700,8.929940673828124,-0.0185441970825195,0.009691946208477,-0.0551736280322074,8.929940673828124,-0.001198387122713,-0.0015978495357558,-0.0003994623839389,,On the table
1670358950228864000,8.939864013671874,-0.0865468978881836,-0.0118406377732753,-0.0355607978999614,8.939864013671874,-0.001198387122713,-0.0015978495357558,0.0017310036346316,,On the table
1670358950238787300,8.949787353515624,0.0114707946777343,-0.0237979814410209,0.0168058685958385,8.949787353515624,-0.001198387122713,-0.0005326165119186,0.003861469682306,,On the table
1670358950248710700,8.959710693359375,0.0843000411987304,-0.0330975502729415,0.0330693908035755,8.959710693359375,-0.001198387122713,0.0005326165119186,0.0027962366584688,,On the table
1670358950258634000,8.969634033203125,0.0357837677001953,-0.0349695980548858,0.0443507507443428,8.969634033203125,-0.001198387122713,0.0005326165119186,0.0006657706107944,,On the table
1670358950268557300,8.979557373046875,0.0092763900756835,0.0056924857199192,0.0413107611238956,8.979557373046875,-0.001198387122713,0.0005326165119186,-0.0003994623839389,,On the table
1670358950278480600,8.989480712890625,0.0232563018798828,0.0245798416435718,0.0029881303198635,8.989480712890625,-0.001198387122713,0.0005326165119186,-0.0014646954368799,,On the table
1670358950288404000,8.999404052734375,0.0158042907714843,0.0220553949475288,-0.0441180020570755,8.999404052734375,-0.001198387122713,0.0005326165119186,-0.0025299284607172,,On the table
1670358950298327300,9.009327392578124,-0.0221462249755859,-0.0063380524516105,-0.0668834820389747,9.009327392578124,-0.001198387122713,0.0005326165119186,-0.0025299284607172,,On the table
1670358950308250600,9.019250732421876,-0.0523996353149414,-0.0133671984076499,-0.0516836605966091,9.019250732421876,-0.001198387122713,-0.0005326165119186,0.0006657706107944,,On the table
